"ID","age","Sex","nssec8","SES","ethgrp5","eth_new","bmival","TotalKcal_M_0","TotalKcal_SD_0","TotalKcal_M_1","TotalKcal_SD_1","desire_0.200","desire_201.500","desire_501.750","desire_751.1000","desire_1001.","location","external","restraint","emotional","automaticity","pbc","microsim.init.eatingstatus","habit.update.interval","autonomy","history_0.200","history_201.500","history_501.750","history_751.1000","history_1001.","PD"
24,26,"m","4","medium","white","white",23.241373400835,1939.426,301.435008482204,627.193666666667,425.21185137568,0.0931506849315069,0.238356164383562,0.249315068493151,0.194520547945205,0.224657534246575,"GLondon",3.1,0.304255319148936,0.633333333333334,0.566666666666667,0.304255319148936,1,158,0.772472133430636,0.106849315068493,0.249315068493151,0.284931506849315,0.216438356164384,0.142465753424658,0
25,16,"f","1","high","white","white",20.2382569593266,1003.96225,317.061631969112,344.839375,77.9367821906266,0.0410958904109589,0.923287671232877,0.0356164383561644,0,0,"GLondon",2.9,0.508510638297872,0.505333333333333,0.522222222222222,0.508510638297872,1,121,0.0560907799645352,0.0219178082191781,0.972602739726027,0.00547945205479452,0,0,0.0833333333333333
26,25,"m","6","medium","white","white",28.1499988361357,1760.31175,397.921686744762,231.7763,160.56107654958,0.397260273972603,0.53972602739726,0.063013698630137,0,0,"GLondon",2.2,0.338297872340426,0.452,0.366666666666667,0.338297872340426,1,123,0.961512470398569,0.380821917808219,0.578082191780822,0.0410958904109589,0,0,0.416666666666667
27,18,"f","2","high","white","white",22.5174108474683,601.36225,474.836217096923,249.0375,112.33428813887,0.53972602739726,0.454794520547945,0.00547945205479452,0,0,"GLondon",3.2,0.64468085106383,0.590666666666667,0.588888888888889,0.64468085106383,1,64,0.00892094198803494,0.331506849315069,0.654794520547945,0.0136986301369863,0,0,0
28,30,"f","1","high","other","mixed/other",21.7524172964819,1396.748925,438.189141495484,334.7675,176.61307206716,0.219178082191781,0.583561643835616,0.191780821917808,0.00547945205479452,0,"GLondon",2.8,0.576595744680851,0.356,0.5,0.576595744680851,1,97,0.199267913169627,0.210958904109589,0.605479452054794,0.167123287671233,0.0164383561643836,0,0
29,60,"m","6","medium","white","white",28.4412627790657,1304.13025,396.87339371003,208.424166666667,164.585179700614,0.413698630136986,0.550684931506849,0.0356164383561644,0,0,"GLondon",2.5,0.423404255319149,0.42,0.433333333333333,0.423404255319149,1,160,0.871675819176284,0.394520547945205,0.547945205479452,0.0547945205479452,0.00273972602739726,0,0.166666666666667
30,52,"f","l15","low","mixed","mixed/other",37.5137492855552,1194.5416875,159.453901384488,227.1475,122.360810004674,0.394520547945205,0.6,0.00547945205479452,0,0,"GLondon",2.9,0.593617021276596,0.612,0.522222222222222,0.593617021276596,1,112,0.199695296330218,0.378082191780822,0.605479452054794,0.0164383561643836,0,0,0.25
31,29,"f","4","medium","white","white",20.6589806851512,1048.441875,327.23447011354,143.966666666667,103.90528443411,0.723287671232877,0.273972602739726,0.00273972602739726,0,0,"GLondon",3.7,0.457446808510638,0.537333333333333,0.7,0.457446808510638,1,105,0.384511325018428,0.701369863013699,0.298630136986301,0,0,0,0
32,18,"f","2","high","mixed","mixed/other",16.710374700105,886.5824,160.455205043983,293.12,208.570830015449,0.183561643835616,0.613698630136986,0.197260273972603,0.00547945205479452,0,"GLondon",2.6,0.38936170212766,0.42,0.455555555555556,0.38936170212766,1,60,0.125804311106327,0.30958904109589,0.536986301369863,0.142465753424658,0.010958904109589,0,0
33,49,"f","1","high","white","white",21.733386180473,1444.339,261.685862878885,168.863333333333,104.064662750298,0.610958904109589,0.389041095890411,0,0,0,"GLondon",2,0.457446808510638,0.366666666666666,0.322222222222222,0.457446808510638,1,157,0.48020149146417,0.564383561643836,0.435616438356164,0,0,0,0
34,31,"f","4","medium","white","white",45.8230434242458,1574.609975,308.453588044192,580.596666666667,374.997475235945,0.126027397260274,0.254794520547945,0.254794520547945,0.210958904109589,0.153424657534247,"GLondon",3.2,0.593617021276596,0.643999999999999,0.588888888888889,0.593617021276596,1,98,0.0249382525133277,0.106849315068493,0.30958904109589,0.241095890410959,0.178082191780822,0.164383561643836,0
35,18,"f","1","high","white","white",34.8871240709138,712.115275,296.940236808928,371.9075,380.749722466522,0.186301369863014,0.378082191780822,0.241095890410959,0.123287671232877,0.0712328767123288,"GLondon",3.2,0.491489361702128,0.377333333333333,0.588888888888889,0.491489361702128,1,106,0.138944362237018,0.2,0.372602739726027,0.252054794520548,0.123287671232877,0.0520547945205479,0.25
36,42,"m","6","medium","white","white",21.5262114730088,1972.7799,226.159251029387,44.325,9.85,1,0,0,0,0,"GLondon",2.9,0.474468085106383,0.366666666666666,0.522222222222222,0.474468085106383,1,116,0.899475100355684,1,0,0,0,0,0.166666666666667
37,46,"m","4","medium","white","white",31.8982283436959,1244.4711,155.485301940859,254.05,304.762205826116,0.279452054794521,0.432876712328767,0.221917808219178,0.0602739726027397,0.00547945205479452,"GLondon",2.2,0.627659574468085,0.345333333333333,0.366666666666667,0.627659574468085,1,129,0.377495644952721,0.301369863013699,0.435616438356164,0.191780821917808,0.0602739726027397,0.010958904109589,0
38,35,"m","2","high","white","white",20.4435941043084,1650.977625,533.294420807646,527.99625,252.699965287394,0.0657534246575342,0.356164383561644,0.356164383561644,0.175342465753425,0.0465753424657534,"GLondon",2.6,0.440425531914894,0.388,0.455555555555556,0.440425531914894,1,40,0.973230693063823,0.073972602739726,0.397260273972603,0.347945205479452,0.145205479452055,0.0356164383561644,0.0833333333333333
39,66,"f","1","high","white","white",37.7038363653502,1218.12575,567.136666605957,200.285,1.51000000000001,0.416438356164384,0.583561643835616,0,0,0,"GLondon",3.1,0.491489361702128,0.633333333333334,0.566666666666667,0.491489361702128,1,90,0.128826449652002,0.452054794520548,0.547945205479452,0,0,0,0
40,18,"f","1","high","white","white",34.8871240709138,712.115275,296.940236808928,371.9075,380.749722466522,0.186301369863014,0.378082191780822,0.241095890410959,0.123287671232877,0.0712328767123288,"GLondon",2.4,0.627659574468085,0.494666666666667,0.411111111111111,0.627659574468085,1,170,0.185305730844378,0.210958904109589,0.380821917808219,0.216438356164384,0.10958904109589,0.0821917808219178,0.25
41,23,"f","1","high","white","white",19.9118160741313,1819.7055,596.133949650859,757.885,506.243866695357,0.063013698630137,0.183561643835616,0.175342465753425,0.227397260273973,0.350684931506849,"GLondon",2.8,0.35531914893617,0.58,0.5,0.35531914893617,1,135,0.198164769731983,0.0958904109589041,0.142465753424658,0.183561643835616,0.213698630136986,0.364383561643836,0.25
42,35,"m","7","low","mixed","mixed/other",35.9205444849504,899.52605,188.028717882588,217.13,176.154658468063,0.410958904109589,0.536986301369863,0.0520547945205479,0,0,"GLondon",1.9,0.270212765957447,0.388,0.3,0.270212765957447,1,131,0.941999671037944,0.419178082191781,0.50958904109589,0.0684931506849315,0.00273972602739726,0,0
43,43,"m","2","high","white","white",27.1020408163265,1227.384625,713.391186698127,245.785,120.251800679519,0.380821917808219,0.589041095890411,0.0301369863013699,0,0,"GLondon",2.3,0.474468085106383,0.356,0.388888888888889,0.474468085106383,1,147,0.791163868086841,0.347945205479452,0.635616438356164,0.0164383561643836,0,0,0
44,17,"f","2","high","white","white",23.5848213807126,948.1825,469.027452891264,293.95875,151.19413526848,0.265753424657534,0.649315068493151,0.0849315068493151,0,0,"GLondon",3,0.440425531914894,0.590666666666667,0.544444444444445,0.440425531914894,1,133,0.215093757498822,0.271232876712329,0.668493150684932,0.0547945205479452,0.00547945205479452,0,0
45,34,"f","5","medium","white","white",27.7191734002235,842.87,463.344240998706,238.5675,106.172602044972,0.326027397260274,0.663013698630137,0.010958904109589,0,0,"GLondon",2.4,0.627659574468085,0.484,0.411111111111111,0.627659574468085,1,112,0.189423332937042,0.347945205479452,0.649315068493151,0.00273972602739726,0,0,0
46,70,"f","8","low","white","white",21.607061612792,1377.90259,483.547855348929,307.99735,171.435359438857,0.271232876712329,0.572602739726027,0.150684931506849,0.00547945205479452,0,"GLondon",1.7,0.440425531914894,0.377333333333333,0.255555555555556,0.440425531914894,1,161,0.099005242338115,0.238356164383562,0.594520547945205,0.164383561643836,0.00273972602739726,0,0.166666666666667
47,62,"f","6","medium","white","white",22.5398027827956,1290.55465,374.765125222127,264.2065,134.671416302792,0.306849315068493,0.641095890410959,0.0520547945205479,0,0,"GLondon",2.6,0.627659574468085,0.42,0.455555555555556,0.627659574468085,1,92,0.110860401240901,0.271232876712329,0.687671232876712,0.0410958904109589,0,0,0.583333333333333
48,73,"f","6","medium","white","white",33.7407539258732,2441.517,265.886413916419,450.85975,168.495460008245,0.0547945205479452,0.556164383561644,0.372602739726027,0.0164383561643836,0,"GLondon",1.9,0.287234042553191,0.516,0.3,0.287234042553191,1,79,0.259613583731602,0.073972602739726,0.547945205479452,0.347945205479452,0.0301369863013699,0,0.166666666666667
49,18,"m","8","low","white","white",24.7690113302444,1631.2624,586.747251814885,416.933333333333,523.387288089168,0.147945205479452,0.265753424657534,0.23013698630137,0.180821917808219,0.175342465753425,"GLondon",2.9,0.321276595744681,0.516,0.522222222222222,0.321276595744681,1,76,0.992795475147154,0.115068493150685,0.326027397260274,0.23013698630137,0.136986301369863,0.191780821917808,0.416666666666667
50,79,"f","7","low","white","white",28.8973616708794,821.149125,133.959609154137,436.2975,161.316912602698,0.0657534246575342,0.542465753424658,0.358904109589041,0.0328767123287671,0,"GLondon",1.6,0.491489361702128,0.356,0.233333333333333,0.491489361702128,1,92,0.362637085912502,0.0520547945205479,0.564383561643836,0.350684931506849,0.0328767123287671,0,0.416666666666667
51,26,"m","5","medium","other","mixed/other",27.058490866903,1729.2692,607.910999043418,319.705,215.874528604002,0.243835616438356,0.528767123287671,0.205479452054795,0.0219178082191781,0,"GLondon",2.6,0.372340425531915,0.441333333333333,0.455555555555556,0.372340425531915,1,122,0.760513654895171,0.197260273972603,0.6,0.180821917808219,0.0191780821917808,0.00273972602739726,0
52,25,"m","l15","low","white","white",28.0298777996299,866.4902,192.310450494957,375.2295,277.994054187615,0.210958904109589,0.4,0.298630136986301,0.0767123287671233,0.0136986301369863,"GLondon",2,0.236170212765957,0.377333333333333,0.322222222222222,0.236170212765957,1,85,0.979991329408797,0.186301369863014,0.473972602739726,0.257534246575342,0.0575342465753425,0.0246575342465753,0
53,76,"m","4","medium","white","white",25.6164965986395,1771.09745,69.9146516469665,301.7725,67.1210721085413,0.0657534246575342,0.934246575342466,0,0,0,"GLondon",2.2,0.219148936170213,0.366666666666666,0.366666666666667,0.219148936170213,1,133,0.624231078865443,0.073972602739726,0.926027397260274,0,0,0,0
54,17,"f","1","high","white","white",23.4062505124776,1099.032,162.591875740046,634.17775,204.643509173677,0.0219178082191781,0.241095890410959,0.454794520547945,0.23013698630137,0.0520547945205479,"GLondon",2.8,0.321276595744681,0.462666666666667,0.5,0.321276595744681,1,84,0.0626901722726356,0.00547945205479452,0.224657534246575,0.49041095890411,0.227397260273973,0.0520547945205479,0
55,57,"f","5","medium","white","white",20.5053569381981,1898.634275,149.467483329349,409.945,298.56969990272,0.164383561643836,0.389041095890411,0.273972602739726,0.147945205479452,0.0246575342465753,"GLondon",1.7,0.321276595744681,0.558666666666667,0.255555555555556,0.321276595744681,1,58,0.101019458343189,0.158904109589041,0.4,0.282191780821918,0.120547945205479,0.0383561643835616,0.0833333333333333
56,38,"f","6","medium","white","white",22.7002030694173,1720.529125,278.813591055139,540.795,350.821585460473,0.128767123287671,0.304109589041096,0.263013698630137,0.210958904109589,0.0931506849315069,"GLondon",1.8,0.287234042553191,0.366666666666666,0.277777777777778,0.287234042553191,1,125,0.164666426101856,0.131506849315068,0.271232876712329,0.334246575342466,0.180821917808219,0.0821917808219178,0
57,17,"f","2","high","white","white",38.2342237761593,1220.114251,271.400784207217,499.226925,110.2465690542,0.00273972602739726,0.561643835616438,0.424657534246575,0.010958904109589,0,"GLondon",3.2,0.695744680851064,0.708000000000001,0.588888888888889,0.695744680851064,1,102,0.383446342894306,0.00273972602739726,0.473972602739726,0.512328767123288,0.010958904109589,0,0
58,17,"f","1","high","white","white",23.5197585369449,1206.19575,414.820558313572,104.366666666667,40.8634730943582,0.997260273972603,0.00273972602739726,0,0,0,"GLondon",3.1,0.712765957446808,0.612,0.566666666666667,0.712765957446808,1,113,0.290091015576908,0.983561643835616,0.0164383561643836,0,0,0,0
59,30,"m","3","medium","white","white",24.3014874186265,1938.1615,335.994758603464,662.272,234.301653765682,0.0164383561643836,0.23013698630137,0.345205479452055,0.306849315068493,0.101369863013699,"GLondon",2.8,0.219148936170213,0.377333333333333,0.5,0.219148936170213,1,101,0.817853570264078,0.0246575342465753,0.224657534246575,0.397260273972603,0.271232876712329,0.0821917808219178,0.25
60,32,"m","4","medium","white","white",31.6287720054437,2426.5395,632.655327750427,816.3755,516.008627308691,0.0520547945205479,0.158904109589041,0.167123287671233,0.232876712328767,0.389041095890411,"GLondon",3.3,0.236170212765957,0.569333333333334,0.611111111111111,0.236170212765957,1,81,0.958109806236972,0.073972602739726,0.178082191780822,0.186301369863014,0.175342465753425,0.386301369863014,0.166666666666667
61,18,"f","1","high","white","white",34.8871240709138,712.115275,296.940236808928,371.9075,380.749722466522,0.186301369863014,0.378082191780822,0.241095890410959,0.123287671232877,0.0712328767123288,"GLondon",3.4,0.253191489361702,0.633333333333334,0.633333333333333,0.253191489361702,1,110,0.189401704237502,0.191780821917808,0.350684931506849,0.254794520547945,0.120547945205479,0.0821917808219178,0.25
62,24,"f","2","high","white","white",21.5580370753403,765.87915,132.447864194017,141.2025,36.1785778004977,0.956164383561644,0.0438356164383562,0,0,0,"GLondon",3.3,0.457446808510638,0.441333333333333,0.611111111111111,0.457446808510638,1,163,0.304873353956967,0.961643835616438,0.0383561643835616,0,0,0,0
63,79,"m","8","low","white","white",25.4658301844295,2021.4194,121.372777769317,111.6225,86.2480378037669,0.835616438356164,0.164383561643836,0,0,0,"GLondon",1.4,0.219148936170213,0.356,0.188888888888889,0.219148936170213,1,39,0.899748215626974,0.808219178082192,0.191780821917808,0,0,0,0.416666666666667
64,50,"f","5","medium","white","white",29.7754530020242,1358.332525,202.796269478301,226.399875,99.4242578887525,0.342465753424658,0.657534246575342,0,0,0,"GLondon",3,0.627659574468085,0.494666666666667,0.544444444444445,0.627659574468085,1,156,0.0572793292248072,0.386301369863014,0.608219178082192,0.00547945205479452,0,0,0.0833333333333333
65,36,"f","8","low","white","white",26.882780460579,1051.5470625,414.763078712232,114.625,66.1016452140187,0.917808219178082,0.0821917808219178,0,0,0,"GLondon",2.4,0.61063829787234,0.441333333333333,0.411111111111111,0.61063829787234,1,74,0.387089807506235,0.876712328767123,0.123287671232877,0,0,0,0
66,66,"f","5","medium","white","white",24.511210590756,1382.143925,268.269502227998,304.9899,131.062045198702,0.167123287671233,0.747945205479452,0.0849315068493151,0,0,"GLondon",3,0.64468085106383,0.558666666666667,0.544444444444445,0.64468085106383,1,128,0.0226351982323676,0.202739726027397,0.723287671232877,0.073972602739726,0,0,0
67,57,"m","4","medium","white","white",30.4117532867457,1218.207375,460.469115236005,520.7005,305.596057157702,0.120547945205479,0.298630136986301,0.342465753424658,0.150684931506849,0.0876712328767123,"GLondon",2.4,0.542553191489362,0.345333333333333,0.411111111111111,0.542553191489362,1,87,0.901340710290742,0.0931506849315069,0.298630136986301,0.342465753424658,0.2,0.0657534246575342,0
68,28,"m","4","medium","white","white",23.5979481703247,1551.938,385.236839149633,389.6575,109.666506699478,0.0356164383561644,0.794520547945205,0.16986301369863,0,0,"GLondon",3.9,0.64468085106383,0.558666666666667,0.744444444444444,0.64468085106383,1,114,0.922572847276439,0.0301369863013699,0.810958904109589,0.156164383561644,0.00273972602739726,0,0.666666666666667
69,52,"m","3","medium","white","white",26.9894940224611,2817.3523,446.5541400827,133.82,199.837084980074,0.468493150684932,0.487671232876712,0.0438356164383562,0,0,"GLondon",2.3,0.423404255319149,0.388,0.388888888888889,0.423404255319149,1,82,0.535893780116271,0.479452054794521,0.482191780821918,0.0328767123287671,0.00547945205479452,0,0
70,34,"f","2","high","white","white",26.6299357208448,1042.87858125,144.25870488432,496.3155,236.801751403292,0.112328767123288,0.372602739726027,0.33972602739726,0.156164383561644,0.0191780821917808,"GLondon",2.9,0.64468085106383,0.612,0.522222222222222,0.64468085106383,1,90,0.190264485934771,0.0794520547945206,0.402739726027397,0.36986301369863,0.131506849315068,0.0164383561643836,0.25
71,30,"m","8","low","white","white",20.3195595823737,2322.301525,722.815609821506,296.1025,278.536250229062,0.271232876712329,0.465753424657534,0.186301369863014,0.0712328767123288,0.00547945205479452,"GLondon",2.7,0.236170212765957,0.356,0.477777777777778,0.236170212765957,1,66,0.919724394053175,0.29041095890411,0.421917808219178,0.246575342465753,0.0383561643835616,0.00273972602739726,0.166666666666667
72,28,"f","5","medium","other","mixed/other",36.6299006413945,1309.246,174.322862837896,50.96,0,1,0,0,0,0,"GLondon",3,0.712765957446808,0.473333333333333,0.544444444444445,0.712765957446808,1,104,0.0631845596556087,1,0,0,0,0,0.25
73,28,"f","2","high","white","white",38.4924803578776,1264.27975,413.153060315726,288.166666666667,62.9091673234779,0.0849315068493151,0.915068493150685,0,0,0,"GLondon",2.4,0.474468085106383,0.484,0.411111111111111,0.474468085106383,1,64,0.0993734706253998,0.0684931506849315,0.931506849315068,0,0,0,0
74,25,"f","2","high","white","white",28.1620896196678,966.755225,318.209877208972,546.445,216.971777196943,0.0520547945205479,0.336986301369863,0.413698630136986,0.183561643835616,0.0136986301369863,"GLondon",2.3,0.270212765957447,0.473333333333333,0.388888888888889,0.270212765957447,1,57,0.294867898396116,0.0465753424657534,0.380821917808219,0.397260273972603,0.16986301369863,0.00547945205479452,0.0833333333333333
75,32,"f","3","medium","white","white",20.8173174509055,1199.85725,228.189116152042,397.1425,273.166072365634,0.167123287671233,0.454794520547945,0.257534246575342,0.0958904109589041,0.0246575342465753,"GLondon",3.1,0.423404255319149,0.462666666666667,0.566666666666667,0.423404255319149,1,70,0.168505516327109,0.186301369863014,0.402739726027397,0.306849315068493,0.0849315068493151,0.0191780821917808,0.166666666666667
76,17,"f","2","high","white","white",19.6078160621154,2134.43515,1127.9101335585,341.405,208.66207873018,0.197260273972603,0.578082191780822,0.2,0.0219178082191781,0.00273972602739726,"GLondon",3.7,0.780851063829787,0.665333333333334,0.7,0.780851063829787,1,129,0.281715284036758,0.249315068493151,0.504109589041096,0.216438356164384,0.0273972602739726,0.00273972602739726,0
77,17,"f","1","high","white","white",23.4062505124776,1099.032,162.591875740046,634.17775,204.643509173677,0.0219178082191781,0.241095890410959,0.454794520547945,0.23013698630137,0.0520547945205479,"GLondon",2.9,0.576595744680851,0.441333333333333,0.522222222222222,0.576595744680851,1,151,0.123243706033483,0.0136986301369863,0.205479452054795,0.46027397260274,0.273972602739726,0.0465753424657534,0
78,23,"f","2","high","white","white",25.0099201359198,1350.06425,352.235541182672,466.9975,311.917484107042,0.131506849315068,0.427397260273973,0.263013698630137,0.126027397260274,0.0520547945205479,"GLondon",3.3,0.61063829787234,0.484,0.611111111111111,0.61063829787234,1,196,0.0869888497011342,0.142465753424658,0.347945205479452,0.279452054794521,0.175342465753425,0.0547945205479452,0
79,46,"f","7","low","white","white",23.2220814190454,1384.49946925,250.270566612531,837.19225,250.83336202929,0.00547945205479452,0.0712328767123288,0.279452054794521,0.391780821917808,0.252054794520548,"GLondon",1.9,0.219148936170213,0.398666666666666,0.3,0.219148936170213,1,208,0.0729197211271477,0.00273972602739726,0.0657534246575342,0.279452054794521,0.358904109589041,0.293150684931507,0
80,87,"f","8","low","white","white",28.0315390752467,1325.0954,308.263026672959,173.75,107.815158179791,0.578082191780822,0.421917808219178,0,0,0,"GLondon",1,0.304255319148936,0.345333333333333,0.1,0.304255319148936,1,82,0.240104330263019,0.63013698630137,0.36986301369863,0,0,0,1
